season,game_id,team,opponent,home_away,results,game_end,final_G,final_GA,matchup,venue,date,time,pbp_rows,shifts_rows
20232024,2023020713,STL,WSH,HOME,W,REG,3,0,WSH@STL,Enterprise Center,2024-01-20 00:00:00,08:00 PM,288,N/A
20232024,2023020713,WSH,STL,AWAY,L,REG,0,3,WSH@STL,Enterprise Center,2024-01-20 00:00:00,08:00 PM,288,N/A
20232024,2023020714,CGY,EDM,HOME,L,REG,1,3,EDM@CGY,Scotiabank Saddledome,2024-01-20 00:00:00,10:00 PM,307,N/A
20232024,2023020714,EDM,CGY,AWAY,W,REG,3,1,EDM@CGY,Scotiabank Saddledome,2024-01-20 00:00:00,10:00 PM,307,N/A
20232024,2023020715,SJS,ANA,HOME,W,REG,5,3,ANA@SJS,SAP Center at San Jose,2024-01-20 00:00:00,10:00 PM,287,N/A
20232024,2023020715,ANA,SJS,AWAY,L,REG,3,5,ANA@SJS,SAP Center at San Jose,2024-01-20 00:00:00,10:00 PM,287,N/A
20232024,2023020716,VGK,PIT,HOME,W,REG,3,2,PIT@VGK,T-Mobile Arena,2024-01-20 00:00:00,10:00 PM,303,N/A
20232024,2023020716,PIT,VGK,AWAY,L,REG,2,3,PIT@VGK,T-Mobile Arena,2024-01-20 00:00:00,10:00 PM,303,N/A
20232024,2023020717,LAK,NYR,HOME,W,REG,2,1,NYR@LAK,Crypto.com Arena,2024-01-20 00:00:00,10:30 PM,283,N/A
20232024,2023020717,NYR,LAK,AWAY,L,REG,1,2,NYR@LAK,Crypto.com Arena,2024-01-20 00:00:00,10:30 PM,283,N/A
20232024,2023020718,PHI,OTT,HOME,L,REG,3,5,OTT@PHI,Wells Fargo Center,2024-01-21 00:00:00,01:00 PM,315,N/A
20232024,2023020718,OTT,PHI,AWAY,W,REG,5,3,OTT@PHI,Wells Fargo Center,2024-01-21 00:00:00,01:00 PM,315,N/A
20232024,2023020719,CAR,MIN,HOME,L,REG,2,5,MIN@CAR,PNC Arena,2024-01-21 00:00:00,05:00 PM,313,N/A
20232024,2023020719,MIN,CAR,AWAY,W,REG,5,2,MIN@CAR,PNC Arena,2024-01-21 00:00:00,05:00 PM,313,N/A
20232024,2023020720,DET,TBL,HOME,W,REG,2,1,TBL@DET,Little Caesars Arena,2024-01-21 00:00:00,07:00 PM,296,N/A
20232024,2023020720,TBL,DET,AWAY,L,REG,1,2,TBL@DET,Little Caesars Arena,2024-01-21 00:00:00,07:00 PM,296,N/A
20232024,2023020721,NYI,DAL,HOME,W,OT,3,2,DAL@NYI,UBS Arena,2024-01-21 00:00:00,07:30 PM,341,N/A
20232024,2023020721,DAL,NYI,AWAY,OTL,OT,2,3,DAL@NYI,UBS Arena,2024-01-21 00:00:00,07:30 PM,341,N/A
20232024,2023020722,ANA,NYR,HOME,L,REG,2,5,NYR@ANA,Honda Center,2024-01-21 00:00:00,08:30 PM,301,N/A
20232024,2023020722,NYR,ANA,AWAY,W,REG,5,2,NYR@ANA,Honda Center,2024-01-21 00:00:00,08:30 PM,301,N/A
