season,game_id,team,GN,matchup,home_away,venue,date,time,original_time
20232024,2023020668,VGK,43,CGY@VGK,home,T-Mobile Arena,2024-01-13,11:00 PM EST,03:00:00
20232024,2023020669,WSH,41,WSH@NYR,away,Madison Square Garden,2024-01-14,1:00 PM EST,18:00:00
20232024,2023020669,NYR,42,WSH@NYR,home,Madison Square Garden,2024-01-14,1:00 PM EST,18:00:00
20232024,2023020670,DET,43,DET@TOR,away,Scotiabank Arena,2024-01-14,7:00 PM EST,00:00:00
20232024,2023020670,TOR,41,DET@TOR,home,Scotiabank Arena,2024-01-14,7:00 PM EST,00:00:00
20232024,2023020671,BOS,43,NJD@BOS,home,TD Garden,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020671,NJD,41,NJD@BOS,away,TD Garden,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020672,SJS,44,SJS@BUF,away,KeyBank Center,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020672,BUF,44,SJS@BUF,home,KeyBank Center,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020673,VAN,44,VAN@CBJ,away,Nationwide Arena,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020673,CBJ,44,VAN@CBJ,home,Nationwide Arena,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020674,ANA,43,ANA@FLA,away,Amerant Bank Arena,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020674,FLA,43,ANA@FLA,home,Amerant Bank Arena,2024-01-15,1:00 PM EST,18:00:00
20232024,2023020675,LAK,40,LAK@CAR,away,PNC Arena,2024-01-15,4:00 PM EST,20:00:00
20232024,2023020675,CAR,43,LAK@CAR,home,PNC Arena,2024-01-15,4:00 PM EST,20:00:00
20232024,2023020676,MIN,43,NYI@MIN,home,Xcel Energy Center,2024-01-15,7:00 PM EST,23:00:00
20232024,2023020676,NYI,43,NYI@MIN,away,Xcel Energy Center,2024-01-15,7:00 PM EST,23:00:00
20232024,2023020677,SEA,43,SEA@PIT,away,PPG Paints Arena,2024-01-15,7:00 PM EST,23:00:00
20232024,2023020677,PIT,42,SEA@PIT,home,PPG Paints Arena,2024-01-15,7:00 PM EST,23:00:00
20232024,2023020678,COL,44,COL@MTL,away,Centre Bell,2024-01-15,7:00 PM EST,00:00:00
20232024,2023020678,MTL,43,COL@MTL,home,Centre Bell,2024-01-15,7:00 PM EST,00:00:00
20232024,2023020679,PHI,44,PHI@STL,away,Enterprise Center,2024-01-15,9:00 PM EST,01:00:00
20232024,2023020679,STL,42,PHI@STL,home,Enterprise Center,2024-01-15,9:00 PM EST,01:00:00
20232024,2023020680,NSH,44,NSH@VGK,away,T-Mobile Arena,2024-01-15,7:00 PM EST,23:00:00
20232024,2023020680,VGK,44,NSH@VGK,home,T-Mobile Arena,2024-01-15,7:00 PM EST,23:00:00
20232024,2023020681,NYR,43,SEA@NYR,home,Madison Square Garden,2024-01-16,7:00 PM EST,00:00:00
20232024,2023020681,SEA,44,SEA@NYR,away,Madison Square Garden,2024-01-16,7:00 PM EST,00:00:00
20232024,2023020682,COL,45,COL@OTT,away,Canadian Tire Centre,2024-01-16,7:00 PM EST,00:00:00
20232024,2023020682,OTT,39,COL@OTT,home,Canadian Tire Centre,2024-01-16,7:00 PM EST,00:00:00
20232024,2023020683,ANA,44,ANA@WSH,away,Capital One Arena,2024-01-16,7:00 PM EST,00:00:00
20232024,2023020683,WSH,42,ANA@WSH,home,Capital One Arena,2024-01-16,7:00 PM EST,00:00:00
20232024,2023020684,LAK,41,LAK@DAL,away,American Airlines Center,2024-01-16,9:00 PM EST,01:00:00
20232024,2023020684,DAL,43,LAK@DAL,home,American Airlines Center,2024-01-16,9:00 PM EST,01:00:00
20232024,2023020685,NYI,44,NYI@WPG,away,Canada Life Centre,2024-01-16,9:00 PM EST,01:00:00
20232024,2023020685,WPG,43,NYI@WPG,home,Canada Life Centre,2024-01-16,9:00 PM EST,01:00:00
20232024,2023020686,CHI,44,SJS@CHI,home,United Center,2024-01-16,9:30 PM EST,01:30:00
20232024,2023020686,SJS,45,SJS@CHI,away,United Center,2024-01-16,9:30 PM EST,01:30:00
20232024,2023020687,ARI,42,ARI@CGY,away,Scotiabank Saddledome,2024-01-16,10:00 PM EST,02:00:00
20232024,2023020687,CGY,44,ARI@CGY,home,Scotiabank Saddledome,2024-01-16,10:00 PM EST,02:00:00
20232024,2023020688,TOR,42,TOR@EDM,away,Rogers Place,2024-01-16,10:00 PM EST,02:00:00
20232024,2023020688,EDM,40,TOR@EDM,home,Rogers Place,2024-01-16,10:00 PM EST,02:00:00
20232024,2023020689,DET,44,DET@FLA,away,Amerant Bank Arena,2024-01-17,7:00 PM EST,00:00:00
20232024,2023020689,FLA,44,DET@FLA,home,Amerant Bank Arena,2024-01-17,7:00 PM EST,00:00:00
20232024,2023020690,MTL,44,MTL@NJD,away,Prudential Center,2024-01-17,7:00 PM EST,00:00:00
20232024,2023020690,NJD,42,MTL@NJD,home,Prudential Center,2024-01-17,7:00 PM EST,00:00:00
20232024,2023020691,BUF,45,CHI@BUF,home,KeyBank Center,2024-01-17,8:30 PM EST,00:30:00
20232024,2023020691,CHI,45,CHI@BUF,away,KeyBank Center,2024-01-17,8:30 PM EST,00:30:00
20232024,2023020692,COL,46,COL@BOS,away,TD Garden,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020692,BOS,44,COL@BOS,home,TD Garden,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020693,MTL,45,MTL@OTT,away,Canadian Tire Centre,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020693,OTT,40,MTL@OTT,home,Canadian Tire Centre,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020694,DAL,44,DAL@PHI,away,Wells Fargo Center,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020694,PHI,45,DAL@PHI,home,Wells Fargo Center,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020695,MIN,44,MIN@TBL,away,Amalie Arena,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020695,TBL,45,MIN@TBL,home,Amalie Arena,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020696,WSH,43,STL@WSH,home,Capital One Arena,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020696,STL,43,STL@WSH,away,Capital One Arena,2024-01-18,7:00 PM EST,00:00:00
20232024,2023020697,CGY,45,TOR@CGY,home,Scotiabank Saddledome,2024-01-18,10:00 PM EST,02:00:00
20232024,2023020697,TOR,43,TOR@CGY,away,Scotiabank Saddledome,2024-01-18,10:00 PM EST,02:00:00
20232024,2023020698,SEA,45,SEA@EDM,away,Rogers Place,2024-01-18,10:00 PM EST,02:00:00
20232024,2023020698,EDM,41,SEA@EDM,home,Rogers Place,2024-01-18,10:00 PM EST,02:00:00
20232024,2023020699,NSH,45,NSH@LAK,away,Crypto.com Arena,2024-01-18,10:30 PM EST,02:30:00
20232024,2023020699,LAK,42,NSH@LAK,home,Crypto.com Arena,2024-01-18,10:30 PM EST,02:30:00
20232024,2023020700,ARI,43,ARI@VAN,away,Rogers Arena,2024-01-18,11:00 PM EST,03:00:00
20232024,2023020700,VAN,45,ARI@VAN,home,Rogers Arena,2024-01-18,11:00 PM EST,03:00:00
20232024,2023020701,NYR,44,NYR@VGK,away,T-Mobile Arena,2024-01-18,11:00 PM EST,03:00:00
20232024,2023020701,VGK,45,NYR@VGK,home,T-Mobile Arena,2024-01-18,11:00 PM EST,03:00:00
20232024,2023020702,DET,45,DET@CAR,away,PNC Arena,2024-01-19,7:00 PM EST,00:00:00
20232024,2023020702,CAR,44,DET@CAR,home,PNC Arena,2024-01-19,7:00 PM EST,00:00:00
20232024,2023020703,CBJ,45,NJD@CBJ,home,Nationwide Arena,2024-01-19,7:00 PM EST,00:00:00
20232024,2023020703,NJD,43,NJD@CBJ,away,Nationwide Arena,2024-01-19,7:00 PM EST,00:00:00
20232024,2023020704,MIN,45,MIN@FLA,away,Amerant Bank Arena,2024-01-19,7:00 PM EST,00:00:00
20232024,2023020704,FLA,45,MIN@FLA,home,Amerant Bank Arena,2024-01-19,7:00 PM EST,00:00:00
20232024,2023020705,NYI,45,NYI@CHI,away,United Center,2024-01-19,9:30 PM EST,01:30:00
20232024,2023020705,CHI,46,NYI@CHI,home,United Center,2024-01-19,9:30 PM EST,01:30:00
20232024,2023020706,TBL,46,TBL@BUF,away,KeyBank Center,2024-01-20,12:30 PM EST,17:30:00
20232024,2023020706,BUF,46,TBL@BUF,home,KeyBank Center,2024-01-20,12:30 PM EST,17:30:00
20232024,2023020707,COL,47,COL@PHI,away,Wells Fargo Center,2024-01-20,1:00 PM EST,18:00:00
20232024,2023020707,PHI,46,COL@PHI,home,Wells Fargo Center,2024-01-20,1:00 PM EST,18:00:00
20232024,2023020708,ARI,44,NSH@ARI,home,Mullett Arena,2024-01-20,4:00 PM EST,20:00:00
20232024,2023020708,NSH,46,NSH@ARI,away,Mullett Arena,2024-01-20,4:00 PM EST,20:00:00
20232024,2023020709,WPG,44,WPG@OTT,away,Canadian Tire Centre,2024-01-20,4:00 PM EST,20:00:00
20232024,2023020709,OTT,41,WPG@OTT,home,Canadian Tire Centre,2024-01-20,4:00 PM EST,20:00:00
20232024,2023020710,MTL,46,MTL@BOS,away,TD Garden,2024-01-20,7:00 PM EST,00:00:00
20232024,2023020710,BOS,45,MTL@BOS,home,TD Garden,2024-01-20,7:00 PM EST,00:00:00
20232024,2023020711,DAL,45,DAL@NJD,away,Prudential Center,2024-01-20,7:00 PM EST,00:00:00
20232024,2023020711,NJD,44,DAL@NJD,home,Prudential Center,2024-01-20,7:00 PM EST,00:00:00
20232024,2023020712,TOR,44,TOR@VAN,away,Rogers Arena,2024-01-20,7:00 PM EST,00:00:00
20232024,2023020712,VAN,46,TOR@VAN,home,Rogers Arena,2024-01-20,7:00 PM EST,00:00:00
20232024,2023020713,STL,44,WSH@STL,home,Enterprise Center,2024-01-20,9:00 PM EST,01:00:00
20232024,2023020713,WSH,44,WSH@STL,away,Enterprise Center,2024-01-20,9:00 PM EST,01:00:00
20232024,2023020714,EDM,42,EDM@CGY,away,Scotiabank Saddledome,2024-01-20,11:00 PM EST,03:00:00
20232024,2023020714,CGY,46,EDM@CGY,home,Scotiabank Saddledome,2024-01-20,11:00 PM EST,03:00:00
20232024,2023020715,ANA,45,ANA@SJS,away,SAP Center at San Jose,2024-01-20,11:00 PM EST,03:00:00
20232024,2023020715,SJS,46,ANA@SJS,home,SAP Center at San Jose,2024-01-20,11:00 PM EST,03:00:00
20232024,2023020716,PIT,43,PIT@VGK,away,T-Mobile Arena,2024-01-20,11:00 PM EST,03:00:00
20232024,2023020716,VGK,46,PIT@VGK,home,T-Mobile Arena,2024-01-20,11:00 PM EST,03:00:00
20232024,2023020717,LAK,43,NYR@LAK,home,Crypto.com Arena,2024-01-20,10:30 PM EST,03:30:00
20232024,2023020717,NYR,45,NYR@LAK,away,Crypto.com Arena,2024-01-20,10:30 PM EST,03:30:00
20232024,2023020718,PHI,47,OTT@PHI,home,Wells Fargo Center,2024-01-21,1:00 PM EST,18:00:00
20232024,2023020718,OTT,42,OTT@PHI,away,Wells Fargo Center,2024-01-21,1:00 PM EST,18:00:00
20232024,2023020719,MIN,46,MIN@CAR,away,PNC Arena,2024-01-21,6:00 PM EST,22:00:00
20232024,2023020719,CAR,45,MIN@CAR,home,PNC Arena,2024-01-21,6:00 PM EST,22:00:00
20232024,2023020720,TBL,47,TBL@DET,away,Little Caesars Arena,2024-01-21,6:00 PM EST,22:00:00
20232024,2023020720,DET,46,TBL@DET,home,Little Caesars Arena,2024-01-21,6:00 PM EST,22:00:00
20232024,2023020721,DAL,46,DAL@NYI,away,UBS Arena,2024-01-21,8:30 PM EST,00:30:00
20232024,2023020721,NYI,46,DAL@NYI,home,UBS Arena,2024-01-21,8:30 PM EST,00:30:00
20232024,2023020722,NYR,46,NYR@ANA,away,Honda Center,2024-01-21,9:30 PM EST,01:30:00
20232024,2023020722,ANA,46,NYR@ANA,home,Honda Center,2024-01-21,9:30 PM EST,01:30:00
20232024,2023020723,SEA,46,TOR@SEA,home,Climate Pledge Arena,2024-01-21,10:00 PM EST,02:00:00
20232024,2023020723,TOR,45,TOR@SEA,away,Climate Pledge Arena,2024-01-21,10:00 PM EST,02:00:00
20232024,2023020724,WPG,45,WPG@BOS,away,TD Garden,2024-01-22,7:00 PM EST,00:00:00
20232024,2023020724,BOS,46,WPG@BOS,home,TD Garden,2024-01-22,7:00 PM EST,00:00:00
20232024,2023020725,VGK,47,VGK@NJD,away,Prudential Center,2024-01-22,7:00 PM EST,00:00:00
20232024,2023020725,NJD,45,VGK@NJD,home,Prudential Center,2024-01-22,7:00 PM EST,00:00:00
20232024,2023020726,FLA,46,FLA@NSH,away,Bridgestone Arena,2024-01-22,9:00 PM EST,01:00:00
20232024,2023020726,NSH,47,FLA@NSH,home,Bridgestone Arena,2024-01-22,9:00 PM EST,01:00:00
20232024,2023020727,PIT,44,PIT@ARI,away,Mullett Arena,2024-01-22,10:00 PM EST,02:00:00
20232024,2023020727,ARI,45,PIT@ARI,home,Mullett Arena,2024-01-22,10:00 PM EST,02:00:00
20232024,2023020728,VAN,47,CHI@VAN,home,Rogers Arena,2024-01-22,11:00 PM EST,03:00:00
20232024,2023020728,CHI,47,CHI@VAN,away,Rogers Arena,2024-01-22,11:00 PM EST,03:00:00
20232024,2023020729,SJS,47,SJS@LAK,away,Crypto.com Arena,2024-01-22,10:30 PM EST,03:30:00
20232024,2023020729,LAK,44,SJS@LAK,home,Crypto.com Arena,2024-01-22,10:30 PM EST,03:30:00
20232024,2023020730,DAL,47,DAL@DET,away,Little Caesars Arena,2024-01-23,7:00 PM EST,00:00:00
20232024,2023020730,DET,47,DAL@DET,home,Little Caesars Arena,2024-01-23,7:00 PM EST,00:00:00
20232024,2023020731,OTT,43,OTT@MTL,away,Centre Bell,2024-01-23,7:00 PM EST,00:00:00
20232024,2023020731,MTL,47,OTT@MTL,home,Centre Bell,2024-01-23,7:00 PM EST,00:00:00
20232024,2023020732,PHI,48,TBL@PHI,home,Wells Fargo Center,2024-01-23,7:00 PM EST,00:00:00
20232024,2023020732,TBL,48,TBL@PHI,away,Wells Fargo Center,2024-01-23,7:00 PM EST,00:00:00
20232024,2023020733,NYI,47,VGK@NYI,home,UBS Arena,2024-01-23,8:30 PM EST,00:30:00
20232024,2023020733,VGK,48,VGK@NYI,away,UBS Arena,2024-01-23,8:30 PM EST,00:30:00
20232024,2023020734,WSH,45,WSH@MIN,away,Xcel Energy Center,2024-01-23,9:00 PM EST,01:00:00
20232024,2023020734,MIN,47,WSH@MIN,home,Xcel Energy Center,2024-01-23,9:00 PM EST,01:00:00
20232024,2023020735,STL,45,STL@CGY,away,Scotiabank Saddledome,2024-01-23,10:00 PM EST,02:00:00
20232024,2023020735,CGY,47,STL@CGY,home,Scotiabank Saddledome,2024-01-23,10:00 PM EST,02:00:00
20232024,2023020736,CBJ,46,CBJ@EDM,away,Rogers Place,2024-01-23,10:00 PM EST,02:00:00
20232024,2023020736,EDM,43,CBJ@EDM,home,Rogers Place,2024-01-23,10:00 PM EST,02:00:00
20232024,2023020737,ANA,47,BUF@ANA,home,Honda Center,2024-01-23,11:00 PM EST,03:00:00
20232024,2023020737,BUF,47,BUF@ANA,away,Honda Center,2024-01-23,11:00 PM EST,03:00:00
20232024,2023020738,SJS,48,NYR@SJS,home,SAP Center at San Jose,2024-01-23,10:30 PM EST,03:30:00
20232024,2023020738,NYR,47,NYR@SJS,away,SAP Center at San Jose,2024-01-23,10:30 PM EST,03:30:00
20232024,2023020739,ARI,46,ARI@FLA,away,Amerant Bank Arena,2024-01-24,7:00 PM EST,00:00:00
20232024,2023020739,FLA,47,ARI@FLA,home,Amerant Bank Arena,2024-01-24,7:00 PM EST,00:00:00
20232024,2023020740,WPG,46,WPG@TOR,away,Scotiabank Arena,2024-01-24,7:00 PM EST,00:00:00
20232024,2023020740,TOR,46,WPG@TOR,home,Scotiabank Arena,2024-01-24,7:00 PM EST,00:00:00
20232024,2023020741,CAR,46,CAR@BOS,away,TD Garden,2024-01-24,8:30 PM EST,00:30:00
20232024,2023020741,BOS,47,CAR@BOS,home,TD Garden,2024-01-24,8:30 PM EST,00:30:00
20232024,2023020742,WSH,46,WSH@COL,away,Ball Arena,2024-01-24,10:30 PM EST,02:30:00
20232024,2023020742,COL,48,WSH@COL,home,Ball Arena,2024-01-24,10:30 PM EST,02:30:00
20232024,2023020743,SEA,47,CHI@SEA,home,Climate Pledge Arena,2024-01-24,11:00 PM EST,03:00:00
20232024,2023020743,CHI,48,CHI@SEA,away,Climate Pledge Arena,2024-01-24,11:00 PM EST,03:00:00
20232024,2023020744,STL,46,STL@VAN,away,Rogers Arena,2024-01-24,11:00 PM EST,03:00:00
20232024,2023020744,VAN,48,STL@VAN,home,Rogers Arena,2024-01-24,11:00 PM EST,03:00:00
20232024,2023020745,BUF,48,BUF@LAK,away,Crypto.com Arena,2024-01-24,10:30 PM EST,03:30:00
20232024,2023020745,LAK,45,BUF@LAK,home,Crypto.com Arena,2024-01-24,10:30 PM EST,03:30:00
20232024,2023020746,NJD,46,NJD@CAR,away,PNC Arena,2024-01-25,8:30 PM EST,00:30:00
20232024,2023020746,CAR,47,NJD@CAR,home,PNC Arena,2024-01-25,8:30 PM EST,00:30:00
20232024,2023020747,DET,48,PHI@DET,home,Little Caesars Arena,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020747,PHI,49,PHI@DET,away,Little Caesars Arena,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020748,MTL,48,NYI@MTL,home,Centre Bell,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020748,NYI,48,NYI@MTL,away,Centre Bell,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020749,BOS,48,BOS@OTT,away,Canadian Tire Centre,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020749,OTT,44,BOS@OTT,home,Canadian Tire Centre,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020750,ARI,47,ARI@TBL,away,Amalie Arena,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020750,TBL,49,ARI@TBL,home,Amalie Arena,2024-01-25,7:00 PM EST,00:00:00
20232024,2023020751,ANA,48,ANA@DAL,away,American Airlines Center,2024-01-25,9:00 PM EST,01:00:00
20232024,2023020751,DAL,48,ANA@DAL,home,American Airlines Center,2024-01-25,9:00 PM EST,01:00:00
20232024,2023020752,NSH,48,NSH@MIN,away,Xcel Energy Center,2024-01-25,9:00 PM EST,01:00:00
20232024,2023020752,MIN,48,NSH@MIN,home,Xcel Energy Center,2024-01-25,9:00 PM EST,01:00:00
20232024,2023020753,CGY,48,CBJ@CGY,home,Scotiabank Saddledome,2024-01-25,10:00 PM EST,02:00:00
20232024,2023020753,CBJ,47,CBJ@CGY,away,Scotiabank Saddledome,2024-01-25,10:00 PM EST,02:00:00
20232024,2023020754,CHI,49,CHI@EDM,away,Rogers Place,2024-01-25,10:00 PM EST,02:00:00
20232024,2023020754,EDM,44,CHI@EDM,home,Rogers Place,2024-01-25,10:00 PM EST,02:00:00
20232024,2023020755,VGK,49,VGK@NYR,away,Madison Square Garden,2024-01-26,7:00 PM EST,00:00:00
20232024,2023020755,NYR,48,VGK@NYR,home,Madison Square Garden,2024-01-26,7:00 PM EST,00:00:00
20232024,2023020756,FLA,48,FLA@PIT,away,PPG Paints Arena,2024-01-26,7:00 PM EST,00:00:00
20232024,2023020756,PIT,45,FLA@PIT,home,PPG Paints Arena,2024-01-26,7:00 PM EST,00:00:00
20232024,2023020757,LAK,46,LAK@COL,away,Ball Arena,2024-01-26,10:00 PM EST,02:00:00
20232024,2023020757,COL,49,LAK@COL,home,Ball Arena,2024-01-26,10:00 PM EST,02:00:00
20232024,2023020758,SEA,48,STL@SEA,home,Climate Pledge Arena,2024-01-26,11:00 PM EST,03:00:00
20232024,2023020758,STL,47,STL@SEA,away,Climate Pledge Arena,2024-01-26,11:00 PM EST,03:00:00
20232024,2023020759,BOS,49,BOS@PHI,away,Wells Fargo Center,2024-01-27,12:30 PM EST,17:30:00
20232024,2023020759,PHI,50,BOS@PHI,home,Wells Fargo Center,2024-01-27,12:30 PM EST,17:30:00
20232024,2023020760,WSH,47,WSH@DAL,away,American Airlines Center,2024-01-27,3:00 PM EST,19:00:00
20232024,2023020760,DAL,49,WSH@DAL,home,American Airlines Center,2024-01-27,3:00 PM EST,19:00:00
20232024,2023020761,NSH,49,NSH@EDM,away,Rogers Place,2024-01-27,5:00 PM EST,21:00:00
20232024,2023020761,EDM,45,NSH@EDM,home,Rogers Place,2024-01-27,5:00 PM EST,21:00:00
20232024,2023020762,BUF,49,BUF@SJS,away,SAP Center at San Jose,2024-01-27,5:00 PM EST,21:00:00
20232024,2023020762,SJS,49,BUF@SJS,home,SAP Center at San Jose,2024-01-27,5:00 PM EST,21:00:00
20232024,2023020763,CAR,48,ARI@CAR,home,PNC Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020763,ARI,48,ARI@CAR,away,PNC Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020764,VGK,50,VGK@DET,away,Little Caesars Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020764,DET,49,VGK@DET,home,Little Caesars Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020765,NYR,49,NYR@OTT,away,Canadian Tire Centre,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020765,OTT,45,NYR@OTT,home,Canadian Tire Centre,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020766,MTL,49,MTL@PIT,away,PPG Paints Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020766,PIT,46,MTL@PIT,home,PPG Paints Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020767,NJD,47,NJD@TBL,away,Amalie Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020767,TBL,50,NJD@TBL,home,Amalie Arena,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020768,WPG,47,TOR@WPG,home,Canada Life Centre,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020768,TOR,47,TOR@WPG,away,Canada Life Centre,2024-01-27,7:00 PM EST,00:00:00
20232024,2023020769,FLA,49,FLA@NYI,away,UBS Arena,2024-01-27,8:30 PM EST,00:30:00
20232024,2023020769,NYI,49,FLA@NYI,home,UBS Arena,2024-01-27,8:30 PM EST,00:30:00
20232024,2023020770,ANA,49,ANA@MIN,away,Xcel Energy Center,2024-01-27,10:00 PM EST,02:00:00
20232024,2023020770,MIN,49,ANA@MIN,home,Xcel Energy Center,2024-01-27,10:00 PM EST,02:00:00
20232024,2023020771,CHI,50,CHI@CGY,away,Scotiabank Saddledome,2024-01-27,11:00 PM EST,03:00:00
20232024,2023020771,CGY,49,CHI@CGY,home,Scotiabank Saddledome,2024-01-27,11:00 PM EST,03:00:00
20232024,2023020772,CBJ,48,CBJ@VAN,away,Rogers Arena,2024-01-27,11:00 PM EST,03:00:00
20232024,2023020772,VAN,49,CBJ@VAN,home,Rogers Arena,2024-01-27,11:00 PM EST,03:00:00
20232024,2023020773,STL,48,LAK@STL,home,Enterprise Center,2024-01-28,3:00 PM EST,19:00:00
20232024,2023020773,LAK,47,LAK@STL,away,Enterprise Center,2024-01-28,3:00 PM EST,19:00:00
20232024,2023020774,CBJ,49,CBJ@SEA,away,Climate Pledge Arena,2024-01-28,10:00 PM EST,02:00:00
20232024,2023020774,SEA,49,CBJ@SEA,home,Climate Pledge Arena,2024-01-28,10:00 PM EST,02:00:00
20232024,2023020775,NSH,50,NSH@OTT,away,Canadian Tire Centre,2024-01-29,7:00 PM EST,00:00:00
20232024,2023020775,OTT,46,NSH@OTT,home,Canadian Tire Centre,2024-01-29,7:00 PM EST,00:00:00
20232024,2023020776,CBJ,50,CBJ@STL,away,Enterprise Center,2024-01-30,9:00 PM EST,01:00:00
20232024,2023020776,STL,49,CBJ@STL,home,Enterprise Center,2024-01-30,9:00 PM EST,01:00:00
20232024,2023020777,SEA,50,SEA@SJS,away,SAP Center at San Jose,2024-01-30,10:30 PM EST,03:30:00
20232024,2023020777,SJS,50,SEA@SJS,home,SAP Center at San Jose,2024-01-30,10:30 PM EST,03:30:00
20232024,2023020778,OTT,47,OTT@DET,away,Little Caesars Arena,2024-01-31,7:00 PM EST,00:00:00
20232024,2023020778,DET,50,OTT@DET,home,Little Caesars Arena,2024-01-31,7:00 PM EST,00:00:00
20232024,2023020779,NSH,51,LAK@NSH,home,Bridgestone Arena,2024-01-31,8:30 PM EST,00:30:00
20232024,2023020779,LAK,48,LAK@NSH,away,Bridgestone Arena,2024-01-31,8:30 PM EST,00:30:00
20232024,2023020780,SJS,51,SJS@ANA,away,Honda Center,2024-01-31,11:00 PM EST,03:00:00
20232024,2023020780,ANA,50,SJS@ANA,home,Honda Center,2024-01-31,11:00 PM EST,03:00:00
20232024,2023020781,COL,50,COL@NYR,away,Madison Square Garden,2024-02-05,7:00 PM EST,00:00:00
20232024,2023020781,NYR,50,COL@NYR,home,Madison Square Garden,2024-02-05,7:00 PM EST,00:00:00
20232024,2023020782,NYI,50,NYI@TOR,away,Scotiabank Arena,2024-02-05,7:00 PM EST,00:00:00
20232024,2023020782,TOR,48,NYI@TOR,home,Scotiabank Arena,2024-02-05,7:00 PM EST,00:00:00
20232024,2023020783,CGY,50,CGY@BOS,away,TD Garden,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020783,BOS,50,CGY@BOS,home,TD Garden,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020784,BUF,50,DAL@BUF,home,KeyBank Center,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020784,DAL,50,DAL@BUF,away,KeyBank Center,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020785,VAN,50,VAN@CAR,away,PNC Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020785,CAR,49,VAN@CAR,home,PNC Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020786,PHI,51,PHI@FLA,away,Amerant Bank Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020786,FLA,50,PHI@FLA,home,Amerant Bank Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020787,COL,51,COL@NJD,away,Prudential Center,2024-02-06,8:30 PM EST,00:30:00
20232024,2023020787,NJD,48,COL@NJD,home,Prudential Center,2024-02-06,8:30 PM EST,00:30:00
20232024,2023020788,WPG,48,WPG@PIT,away,PPG Paints Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020788,PIT,47,WPG@PIT,home,PPG Paints Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020789,WSH,48,MTL@WSH,home,Capital One Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020789,MTL,50,MTL@WSH,away,Capital One Arena,2024-02-06,7:00 PM EST,00:00:00
20232024,2023020790,EDM,46,EDM@VGK,away,T-Mobile Arena,2024-02-06,11:00 PM EST,03:00:00
20232024,2023020790,VGK,51,EDM@VGK,home,T-Mobile Arena,2024-02-06,11:00 PM EST,03:00:00
20232024,2023020791,TBL,51,TBL@NYR,away,Madison Square Garden,2024-02-07,7:00 PM EST,00:00:00
20232024,2023020791,NYR,51,TBL@NYR,home,Madison Square Garden,2024-02-07,7:00 PM EST,00:00:00
20232024,2023020792,DAL,51,DAL@TOR,away,Scotiabank Arena,2024-02-07,7:00 PM EST,00:00:00
20232024,2023020792,TOR,49,DAL@TOR,home,Scotiabank Arena,2024-02-07,7:00 PM EST,00:00:00
20232024,2023020793,MIN,50,MIN@CHI,away,United Center,2024-02-07,10:30 PM EST,02:30:00
20232024,2023020793,CHI,51,MIN@CHI,home,United Center,2024-02-07,10:30 PM EST,02:30:00
